"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedSequences","basisOfRecord","canonicalName","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","combinationAuthors","combinationYear","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","degreeOfEstablishment","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","higherGeographyID","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/nick","http://unknown.org/verbatimLabel","identificationID","identificationQualifier","identificationRemarks","identifiedBy","identifier","individualCount","infraspecificEpithet","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","materialEntityID","modified","month","municipality","nameAccordingTo","namePublishedInYear","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","organismQuantity","organismQuantityType","organismRemarks","organismScope","otherCatalogNumbers","ownerInstitutionCode","parentEventID","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rightsHolder","sampleSizeUnit","samplingEffort","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimIdentification","verbatimLocality","verbatimScientificName","verbatimSRS","verbatimTaxonRank","vernacularName","vitality","year","downloadDate"
"226","Heteromys australis pacificus Pearson, 1939",4263271,NA,"Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"USNM 363181","Mammalia",359,"Jaque, Junction Rio Jaque And Imamado, Darien, Panama, NORTH_AMERICA","MAMM","urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22","c0e59491-e319-4822-90bf-3e3c6fbd4a13",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",443,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,21,NA,NA,NA,NA,NA,52,NA,"1966-02-21",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","1321434599","LATIN_AMERICA","Heteromys","Heteromys",2439567,NA,NA,NA,NA,NA,NA,NA,"Ecological remarks by collector(s): yes","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Castorimorpha, Heteromyidae, Heteromyinae","North America, Panama, Darien",NA,"bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3bb28d5a0-afae-4597-99a8-3da5f88457c3",1,"pacificus","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","USNM","urn:lsid:biocol.org:col:34871","586ee56e-b0fe-4dff-b7f9-aeb104f3308a",FALSE,"PA",FALSE,NA,1321434599,"Animalia",1,NA,"2025-04-02T10:12:38.616+00:00","2025-04-02T13:11:58.954+00:00","2025-04-02T13:11:58.954+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Jaque, Junction Rio Jaque And Imamado",NA,NA,NA,NA,NA,"2021-08-09T14:49:00.000+00:00",2,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3bb28d5a0-afae-4597-99a8-3da5f88457c3",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","F. Greenwell & T. Fleming","745",NA,NA,NA,NA,NA,NA,"Heteromys australis pacificus Pearson, 1939","Male","Heteromys australis",2439568,"australis",52,NA,NA,4263271,"ACCEPTED","SUBSPECIES",NA,NA,NA,NA,NA,"21 Feb 1966",NA,NA,NA,NA,NA,NA,NA,1966,2025-04-14
"227","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99367","Mammalia",359,"LA LAGUDarien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,NA,NA,147,NA,"1963-05-27",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428257","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Slade, Norman","2009-10-22",NA,NA,"Biogeomancer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d518cfc-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428257,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:33.073+00:00","2025-03-05T20:57:33.073+00:00",7.5196068,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"LA LAGUNA",NA,NA,NA,-78.0768012,NA,"2010-01-13T17:32:02.000+00:00",5,NA,NA,NA,NA,"8d518cfc-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete; false",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","Unknown",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",147,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"228","Heteromys australis Thomas, 1901",2439568,NA,"Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"165329","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","mammals",NA,NA,NA,NA,"NORTH_AMERICA",NA,22.5,"Panama",426,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,28,NA,NA,NA,NA,NA,179,"native","1963-06-28",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","1987259223","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Lucy Tran",NA,"MaNIS georeferencing guidelines",NA,"Alexandria Digital Library Gazetteer","unverified",NA,"Rodentia Heteromyidae Heteromys","PANAMA, DARIEN",NA,"a5486e02-d249-4809-9273-deac47fb11e0",NA,NA,NA,NA,NA,NA,NA,"3bb37a46-7c91-44b8-a74d-db542d4e2432",NA,NA,"cfbb523a-883c-48db-8258-dcfe32b11d64","UMMZ",NA,"2a508411-2acd-45df-8a8b-00094ac65f87",TRUE,"PA",FALSE,"LC",1987259223,"Animalia",1,NA,"2025-04-01T04:03:59.077+00:00","2025-04-01T04:13:23.570+00:00","2025-04-01T04:13:23.570+00:00",8.18333,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,NA,-77.28333,NA,"2015-10-14T00:00:00.000+00:00",6,NA,NA,NA,"ICZN","3bb37a46-7c91-44b8-a74d-db542d4e2432",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"SKIN - 1|SKULL - 1",NA,NA,"EML","NORTH_AMERICA","US","6ea87510-0561-11d8-b851-b8a03c50a862",NA,"300296",NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",179,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,"28 JUNE 1963",NA,"PANAMA: DARIEN:  CO.; TACARCUNA VILLAGE; 8.18333, -77.28333000000001;",NA,NA,NA,NA,NA,1963,2025-04-14
"229","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99368","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,18,NA,NA,NA,NA,NA,169,NA,"1963-06-18",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428258","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d518e05-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428258,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.862+00:00","2025-03-05T20:57:32.862+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:03.000+00:00",6,NA,NA,NA,NA,"8d518e05-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin Complete;  Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",169,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"230","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99369","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,NA,NA,178,NA,"1963-06-27",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428259","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d518f11-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428259,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.765+00:00","2025-03-05T20:57:32.765+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:04.000+00:00",6,NA,NA,NA,NA,"8d518f11-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin Complete;  Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",178,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"231","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99370","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,27,NA,NA,NA,NA,NA,178,NA,"1963-06-27",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428260","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d51901d-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428260,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.765+00:00","2025-03-05T20:57:32.765+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:04.000+00:00",6,NA,NA,NA,NA,"8d51901d-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skin Complete;  Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Indeterminate","Heteromys australis",2439568,"australis",178,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"232","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99371","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,28,NA,NA,NA,NA,NA,179,NA,"1963-06-28",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428261","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d519128-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",TRUE,"PA",FALSE,"LC",686428261,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.739+00:00","2025-03-05T20:57:32.739+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:05.000+00:00",6,NA,NA,NA,NA,"8d519128-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Indeterminate","Heteromys australis",2439568,"australis",179,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"233","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99372","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,6,NA,NA,NA,NA,NA,157,NA,"1963-06-06",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428262","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d51922f-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428262,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.862+00:00","2025-03-05T20:57:32.862+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:06.000+00:00",6,NA,NA,NA,NA,"8d51922f-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",157,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"234","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99373","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,8,NA,NA,NA,NA,NA,189,NA,"1963-07-08",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428263","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d519335-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428263,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.739+00:00","2025-03-05T20:57:32.739+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:07.000+00:00",7,NA,NA,NA,NA,"8d519335-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Male","Heteromys australis",2439568,"australis",189,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"235","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99374","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,9,NA,NA,NA,NA,NA,190,NA,"1963-07-09",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428264","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d51943c-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428264,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.766+00:00","2025-03-05T20:57:32.766+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:07.000+00:00",7,NA,NA,NA,NA,"8d51943c-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Indeterminate","Heteromys australis",2439568,"australis",190,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"236","Heteromys australis Thomas, 1901",2439568,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"99375","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","KUM",NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d",NA,NA,"NORTH_AMERICA",NA,NA,"Panama",437,NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,19,NA,NA,NA,NA,NA,200,NA,"1963-07-19",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","686428265","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Sunny Shah (MVZ)","2003-06-04",NA,NA,"Alexandria Digital Library Gazetteer",NA,NA,NA,NA,NA,"b554c320-0560-11d8-b851-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,"8d519546-1ed8-11e3-bfac-90b11c41863e",NA,NA,"c7b49e46-602a-4172-98d2-6b027c6b049f","KU","http://grbio.org/cool/iakn-125z","49fb6451-91b7-4af2-8cd3-354539a77589",FALSE,"PA",FALSE,"LC",686428265,"Animalia",1,NA,"2025-03-05T20:50:56.705+00:00","2025-03-05T20:57:32.752+00:00","2025-03-05T20:57:32.752+00:00",8.18333,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,"Mountain but village not found",-77.28333,NA,"2010-01-13T17:32:08.000+00:00",7,NA,NA,NA,NA,"8d519546-1ed8-11e3-bfac-90b11c41863e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"Skull Complete",NA,NA,"EML","NORTH_AMERICA","US","b554c320-0560-11d8-b851-b8a03c50a862","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",200,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,1963,2025-04-14
"237","Heteromys australis Thomas, 1901",2439568,NA,"Darien",NA,NA,"PRESERVED_SPECIMEN",NA,"165328","Mammalia",359,"TACARCUNA VILLAGE, Darien, Panama, NORTH_AMERICA","mammals",NA,NA,NA,NA,"NORTH_AMERICA",NA,22.5,"Panama",426,NA,"6d2cfc0a-9903-40b8-802b-403398218e4a",NA,NA,4,NA,NA,NA,NA,NA,185,"native","1963-07-04",NA,NA,NA,NA,"Heteromyidae",5504,NA,NA,NA,"Panama","1987340968","LATIN_AMERICA","Heteromys","Heteromys",2439567,"WGS84","Lucy Tran",NA,"MaNIS georeferencing guidelines",NA,"Alexandria Digital Library Gazetteer","unverified",NA,"Rodentia Heteromyidae Heteromys","PANAMA, DARIEN",NA,"a5486e02-d249-4809-9273-deac47fb11e0",NA,NA,NA,NA,NA,NA,NA,"dec8bccb-dbe3-4800-891b-e94d109d0c8e",NA,NA,"cfbb523a-883c-48db-8258-dcfe32b11d64","UMMZ",NA,"2a508411-2acd-45df-8a8b-00094ac65f87",FALSE,"PA",FALSE,"LC",1987340968,"Animalia",1,NA,"2025-04-01T04:03:59.077+00:00","2025-04-01T04:13:54.857+00:00","2025-04-01T04:13:54.857+00:00",8.18333,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"TACARCUNA VILLAGE",NA,NA,NA,-77.28333,NA,"2015-10-14T00:00:00.000+00:00",7,NA,NA,NA,"ICZN","dec8bccb-dbe3-4800-891b-e94d109d0c8e",NA,"PRESENT","Rodentia",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",44,"SKIN - 1|SKULL - 1",NA,NA,"EML","NORTH_AMERICA","US","6ea87510-0561-11d8-b851-b8a03c50a862",NA,"300325",NA,NA,NA,NA,NA,NA,"Heteromys australis Thomas, 1901","Female","Heteromys australis",2439568,"australis",185,NA,NA,2439568,"ACCEPTED","SPECIES",NA,NA,NA,"decimal degrees",NA,"4 JULY 1963",NA,"PANAMA: DARIEN:  CO.; TACARCUNA VILLAGE; 8.18333, -77.28333000000001;",NA,NA,NA,NA,NA,1963,2025-04-14
